Date,MoCap csv name,Individual,Block Number,Trial Number,Grade,Pre Avg Speed,Post Avg Speed,Avg Body Angle Spread Ahead1,Avg Body Angle Spread Ahead2,Avg Body Angle Spread Ahead3,Avg Body Angle Spread Behind1,Avg Body Angle Spread Behind2,Avg Body Angle Spread Behind3,Avg Body Angle Spread FA,Pre Avg Body Angle Ahead1 (deg),Pre Avg Body Angle Ahead2 (deg),Pre Avg Body Angle Ahead3 (deg),Pre Avg Body Angle Behind1 (deg),Pre Avg Body Angle Behind2 (deg),Pre Avg Body Angle Behind3 (deg),Pre Avg Body Angle FA (deg),Post Avg Body Angle Ahead1 (deg),Post Avg Body Angle Ahead2 (deg),Post Avg Body Angle Ahead3 (deg),Post Avg Body Angle Behind1 (deg),Post Avg Body Angle Behind2 (deg),Post Avg Body Angle Behind3 (deg),Post Avg Body Angle FA (deg),Pre Area FA,Pre Area Ahead1,Pre Area Ahead2,Pre Area Ahead3,Pre Area Behind1,Pre Area Behind2,Pre Area Behind3,Post Area FA,Post Area Ahead1,Post Area Ahead2,Post Area Ahead3,Post Area Behind1,Post Area Behind2,Post Area Behind3
2024-12-11,2024-12-11_11-46_block1_snake14_trial05,14,1,5,A,258.94514228107494,284.4107770915136,17.705281824616076,6.379936827990451,nan,16.325488872954022,112.97398954986991,nan,20.55,-32.11,5.971202916601614,nan,-42.28,38.53349706257855,nan,47.283568946623866,-31.56,8.364937246829308,nan,-41.59,50.40971814138847,nan,42.52172443208638,5461.931134095127,5956.204607343687,644.19,0.00,4805.063713576682,16895.821613704622,8916.810110613518,14530.859710712968,4726.087927196754,6109.485209523378,5418.941888826813,20984.652240063755,3242.23,0.00
2024-12-11,2024-12-11_11-46_block1_snake14_trial07,14,1,7,A,507.3566985731941,277.11,20.40700776789495,17.596742951650768,nan,32.07112420542784,123.99729172251561,24.78218949258319,31.020607123643273,7.2097553777572125,1.021368344601119,nan,-31.46,29.44142739548635,-25.45,-0.87,17.143866746260393,-3.87,nan,-22.57,nan,nan,-15.18,3853.4784985207207,2650.1797647856592,1528.2937788957722,23.102347096472513,13591.422107514025,12312.637791224402,4157.510929708744,4448.216530890421,8062.975352169101,6980.581206691094,4079.607382384956,14825.839794502925,5342.86,0.00
2024-12-11,2024-12-11_12-05_block2_snake06_trial04,6,2,4,A,56.923678091078116,67.78968261790104,2.8994156003948026,11.135586590478647,47.35383103330963,3.050306085165358,3.771656609448582,nan,84.47636768086247,-23.39,-52.36,-3.11,-8.02,-39.29,nan,29.557506494882205,-23.16,-49.44,14.459869423189085,-8.61,nan,nan,20.506501168031054,601.93,567.4333024200497,4432.105080696899,7951.682584172921,1056.7316037584926,257.74650030124803,0.00,1448.7902128741632,964.9769015223472,2485.3115559253984,3212.6198088836627,588.8335028579139,21.158239690848845,0.00
2024-12-11,2024-12-11_12-10_block3_snake04_trial01,4,3,1,A,243.3450036552261,229.07772360131736,53.974388446757814,nan,nan,13.587283086425122,11.279503936850917,137.81615059514158,35.289453956847446,43.226041447753595,nan,nan,7.4615661177292845,19.759906805271754,-31.50,-32.53,67.36816762340692,nan,nan,12.535754623130686,22.528690692486734,-57.14,-44.23,6741.53,17653.04536281142,4434.476033045678,0.00,5055.792746232787,1442.9182935291747,6289.483289225505,10050.344408269382,7666.468268219758,9429.616865989674,0.00,5974.5193874510605,3481.446487471577,1196.8564269493654
2024-12-11,2024-12-11_12-22_block3_snake04_trial06,4,3,6,A,205.02075812108066,113.34955896504022,50.46971027803759,nan,nan,23.41123775743963,19.81884213761983,13.580410778951368,18.562083000609366,25.84988953564163,nan,nan,-41.04,33.39951046207149,-29.36,41.027604367366365,22.729650300560035,nan,nan,-42.36,33.85938281234893,-29.93,36.42115035499724,3176.473507762452,2763.795176877202,0.00,0.00,4384.939547876251,3832.194763338969,4817.375835784425,3602.965879247369,8642.679079243473,0.00,0.00,2050.8234527313234,2918.340499597594,1139.1510222888319
2024-12-11,2024-12-11_14-11_block6_snake04_trial05,4,6,5,A,264.6376148134321,379.86840764517217,11.591233059661032,nan,nan,14.305705917793915,12.33069495464343,17.451089814858037,37.61132101549204,13.125003253551524,nan,nan,60.65042454540014,-48.22,15.164025827645004,-8.66,15.46076818293845,nan,nan,63.40580020201339,-51.07,13.19762293092573,-21.35,3688.167021845442,2715.4375812106787,0.00,0.00,3989.987396115883,2419.436724414177,1937.9519401558607,7578.256006533456,6467.921712979959,7101.665879134808,3949.001516188169,7292.504662151072,3237.6719397332586,2380.927624442965
2024-12-11,2024-12-11_14-16_block6_snake04_trial07,4,6,7,B,331.4717721800108,297.7825820405866,23.95264247765537,nan,nan,45.60446878495921,31.408992946717945,28.83085265497965,94.01736228785894,26.595311306859045,nan,nan,16.36092717476592,-42.07,-0.71,-35.73,37.35047550364186,nan,nan,32.87479214446352,-63.38,nan,-45.21,9181.678081745085,3869.4279302369046,0.00,0.00,8618.030112713335,11593.732164503652,5478.018065223701,11336.984826559348,10286.312674716912,3594.855412555719,251.33359878661034,5257.823152642192,8855.058899539701,0.00
2024-12-11,2024-12-11_14-20_block6_snake04_trial09,4,6,9,B,399.9945533080464,188.01,18.711136287083924,nan,nan,19.50549500927606,16.126849832947684,15.146173964110233,128.36440165288255,18.19812714189742,nan,nan,33.262566055925646,-14.34,-23.56,-35.25,22.215246165237296,nan,nan,41.85387751860812,-20.02,nan,-52.93,11115.418018396469,1195.4994986741572,64.84300299247013,0.00,3321.7223754884726,3057.3184248233215,1994.6693392698694,20662.348886518346,3994.655753440803,4668.05,5.480008432944871,3947.3109851428367,729.1525055312436,0.00
2024-12-11,2024-12-11_14-25_block7_snake14_trial02,14,7,2,B,681.9694003031332,291.8571449390175,20.359412912429168,14.265711789774848,5.603525531417213,37.422770569845454,105.48474859939195,11.067660236678766,85.69715849563774,23.821857189648103,-28.13,-7.87,4.688277118442969,1.5702272630503442,40.97168333116091,-48.29,27.53385099861843,-34.04,-3.89,nan,nan,nan,-31.69,12068.21150328345,2752.417237962312,4830.212954104711,1507.613523984418,6839.2149328406595,26694.593028576248,2095.187901808422,7146.300441768405,5903.38,9068.328325634051,8026.826169199703,155.42993680178708,0.00,0.00
2024-12-11,2024-12-11_14-27_block7_snake14_trial03,14,7,3,B,404.16971259395814,308.27315888062475,11.167973294014462,nan,nan,51.84448039100949,22.765311165936378,22.59994012416224,22.936565265296604,10.669323029428346,nan,nan,-51.89,16.24313634426412,-14.94,2.042085817870651,14.179730131596546,nan,nan,-56.41,24.316159373545545,-13.79,7.135826240419255,2028.1474450873054,3147.422822400288,0.9062033378235743,0.00,8045.03,3479.602066518216,10356.300007658598,11296.820375664134,4975.038610424941,4556.183332933169,2535.994273344698,11052.383650487687,4724.831263846054,1518.407294010573
2024-12-12,2024-12-12_12-56_block1_snake13_trial01,13,1,1,A,43.47162517707604,19.34303742537987,5.555812416319484,nan,nan,22.624028178051212,5.582485566927887,14.45686528747537,6.7703450868437365,-10.80,nan,nan,-52.98,28.609826915262097,-11.09,30.604950889812432,-10.36,nan,nan,-53.00,27.911919274327456,-4.50,29.59678982782207,694.16,374.08295469668934,1.5824831792070349,0.00,572.3832238023584,368.8495937544509,412.4149558787221,1697.9033891228548,647.1386881220865,321.12573814863526,0.00,516.5606407598978,122.81806203899146,123.66003532948993
2024-12-12,2024-12-12_13-00_block1_snake13_trial02,13,1,2,A,59.04504810675857,37.62010888267688,11.886473778251695,15.332015972287316,nan,11.058801989413686,nan,nan,7.040692241799723,-19.28,21.442517955261454,nan,-22.53,nan,nan,20.801642547907964,-23.86,21.206700407142705,nan,-23.64,nan,nan,21.181117527415935,458.6916588397178,938.4104267637508,1730.4285228632116,26.34396029956342,765.6214295000619,196.95480242730576,0.00,2971.3173764881317,1581.7631033853868,5528.578800029073,464.49981506167626,759.9169354844953,31.41835241505448,0.00
2024-12-12,2024-12-12_13-01_block1_snake13_trial03,13,1,3,A,246.83277733991517,129.2200183820348,29.589422173648757,25.507150374763885,nan,18.57683724576431,21.86158788899702,25.844245665091137,18.49712439705906,26.50049556130174,2.9482270008974547,nan,-7.72,52.03067802282788,-14.80,-31.69,34.18819328268046,-8.10,nan,-0.92,44.27150849091733,nan,-33.87,1844.8047669948096,4693.982332725446,1279.0886229104933,0.00,3252.2195764972485,6501.83,3112.197201122291,9931.924954054495,3977.187810165761,6905.881626037395,0.00,6316.886327979097,984.7767535214499,0.00
2024-12-12,2024-12-12_13-03_block1_snake13_trial04,13,1,4,A,333.61265139836524,306.2413169743032,30.396571186931496,30.36457646830405,nan,16.019475956807188,25.98791770340969,nan,37.13401847412425,-43.77,19.668597334619626,nan,43.33,-4.21,nan,-12.55,-49.96,35.43108405560319,nan,39.57974428807001,nan,nan,6.563105109180018,4478.46,4966.658128766695,3683.689292456237,36.42802110230064,3475.5614113800034,3628.781058960152,179.4631804013378,6373.900212961234,2766.7308106878895,3463.941817921696,2511.3300489238054,433.9434326086705,0.00,0.00
2024-12-12,2024-12-12_13-05_block1_snake13_trial05,13,1,5,A,165.32720268073345,189.98519763127078,12.579045319260473,85.91239429138652,25.420389578952292,24.504608803271875,0.00,nan,13.12,4.283604972268525,-33.80,22.93286352576567,-9.05,-43.99,nan,41.56679760524856,3.9939181909845565,-35.52,31.471734194844814,-5.69,nan,nan,40.05009090453838,2096.483850382377,2111.6285661061233,4531.985458398049,2854.2853226137076,2669.255078610408,1152.303715679735,0.00,2116.215036260904,1289.932522166482,1451.2631147676589,3112.5650795772276,374.94181521705195,0.00,0.00
2024-12-12,2024-12-12_13-15_block1_snake13_trial07,13,1,7,A,128.78469397128464,199.20040003317678,24.153220718463576,13.960343623357085,31.952932156982488,11.316535119612071,nan,nan,13.184967810620545,25.01675853231151,38.02723640409477,-3.85,15.088487556799832,nan,nan,-34.78,17.280882340909333,33.32694875557084,-28.23,12.16517224298361,nan,nan,-30.44,1815.0778902253574,2283.0115455341693,3389.9741295653184,2252.627144702475,895.6783295327205,40.375958863784774,0.00,4895.619470619914,1862.9805553837286,2278.6119720495867,3029.6917143160085,779.9069861572816,0.00,0.00
2024-12-12,2024-12-12_13-16_block1_snake13_trial09,13,1,9,A,189.58,78.30853258884098,26.37690628385523,25.59248822743517,nan,19.03139311487292,10.521966572605827,9.953378893320146,19.544898985591775,-12.08,42.30360378045628,nan,-30.71,16.890161958574947,-1.65,24.456439489896077,-10.75,55.460935457513614,nan,-29.50,22.68167276361932,nan,25.20497719823213,1754.1504249790369,3070.631521408543,5239.891035590937,0.00,3034.0097479714495,2879.4774817044918,436.4042989066365,7463.403981225138,1653.8564784410833,4550.990310106875,307.21166192736416,2059.726283076352,495.13644560062676,0.00
2024-12-12,2024-12-12_13-39_block2_snake10_trial05,10,2,5,A,156.16030953336528,68.80470748662088,18.339924190440538,21.098577774558066,nan,10.619584049381395,20.348660384916215,nan,63.156354411331144,12.51508884692587,-53.48,nan,38.35353983542119,-6.35,nan,-27.52,8.659146676014082,-53.96,nan,40.304060465843925,3.378806253842618,nan,-32.68,3323.948659311084,1927.7881062370916,2939.9323568176496,98.62081604439787,1408.9478530880983,2046.8964466957236,133.1872229048997,4166.622144457283,929.8199655779628,1800.9074052591925,1093.8034788702419,2471.2329734516366,741.7120545866449,0.00
2024-12-12,2024-12-12_13-46_block2_snake10_trial07,10,2,7,A,77.88,38.40344408481307,10.609919287414531,10.905916919095716,nan,12.513353638841112,2.777487622168929,5.14,5.438160428320763,54.17977413325595,33.892722664997535,nan,15.028373121985918,-16.39,-22.96,-48.95,53.32749636077471,29.460930036034327,nan,17.807287291528155,-17.30,nan,-48.30,686.6698514797712,1245.3332876653562,1705.2007461669916,943.5467634663166,840.5356652942834,327.12999484563466,552.39,2057.3620198713998,1500.285959262448,1317.3859355003287,2396.6006308728993,730.2870262920268,325.4306943705305,3.2457469249146995
2024-12-12,2024-12-12_14-12_block3_snake01_trial07,1,3,7,A,134.57,82.56439614654461,44.51415909768747,nan,nan,10.895749653124536,14.100184454119157,36.24,18.391643207207622,-8.68,nan,nan,-46.72,7.689228761158566,-60.54,25.60407309137317,-16.10,nan,nan,-46.21,1.3899279012353694,-57.07,22.015404510037172,1975.5520177666772,3124.7957625431386,67.07,0.00,1285.5279824517256,1309.2909747822193,1679.3269606615713,7493.194724181034,3286.4660312278393,2477.295235738728,0.00,1686.9647066072926,1053.6758400265087,1396.6564947872648
2024-12-12,2024-12-12_14-13_block3_snake01_trial08,1,3,8,A,55.96300357448827,35.069449500962016,21.950812736584012,nan,nan,4.1175128132719765,13.002894925493138,45.57465793986917,15.24,-40.90,nan,nan,-10.07,36.121706619352864,20.78161881091508,34.96957392098401,-29.26,nan,nan,-12.62,38.29956043853858,32.85625488862497,37.78123924169458,2439.9135775714794,4361.331592493382,1208.632889720446,0.00,2278.3399247296675,1402.9851284277097,1560.5769261871706,1435.2556173076605,2173.18,2368.072944046371,0.00,1251.4930588547147,2017.3919507742762,1998.9720361822094
2024-12-12,2024-12-12_15-09_block4_snake13_trial01,13,4,1,B,310.23972656880966,253.33660495049833,73.23102614747937,nan,nan,36.671921599096585,24.250317197376862,17.96266940125831,45.296634424597144,46.63919834387041,nan,nan,-7.23,14.012807841950194,-55.60,2.209672109380098,43.24121597587028,nan,nan,8.26,9.989521846805012,-66.29,-13.39,5837.17,4661.20,0.00,0.00,5213.06,2664.703862410812,5857.745360500762,7955.048544640458,12306.640527085763,0.00,0.00,5560.564951304958,2146.6278940418124,504.65140728790317
2024-12-12,2024-12-12_15-10_block4_snake13_trial02,13,4,2,A,277.8546430529189,434.17973972416814,34.66459906620779,nan,nan,23.96150072555214,27.15794987701913,39.350386222893356,63.073805794355394,0.4877047536942674,nan,nan,-30.64,18.94154791452603,35.418511530187914,-52.77,24.961439130004724,nan,nan,-33.77,23.11055894997607,0.8910102621478835,-54.65,9858.988011436983,5324.539571668491,0.00,0.00,5418.940362432577,2925.265479975803,3600.401844489475,18391.356030811872,11521.661096563406,4536.25,1580.7466926622449,3866.634119947059,994.52,542.0459689101365
2024-12-12,2024-12-12_15-11_block4_snake13_trial03,13,4,3,A,476.35651531493687,285.50904027550797,12.58546758084594,nan,nan,29.45577270373702,57.78,49.60,32.091812266846304,2.057402137872432,nan,nan,34.62009874662258,4.903441255434651,-26.36,-21.32,0.42660905286019857,nan,nan,34.59079311870223,-14.35,-8.21,-17.22,3131.6308495238513,1221.4811915808027,14.021560132398395,0.00,4701.64,7217.111531953505,8803.891071449958,13572.301377088927,4022.6026587314286,8784.104157401953,2182.7605819785276,5955.576645777366,8172.000073128086,1549.81
2024-12-12,2024-12-12_15-12_block4_snake13_trial04,13,4,4,B,170.2788763536777,177.03716725815275,92.09872751843056,nan,nan,11.248561402428608,116.15293503514866,16.91715784672603,32.23244018465005,-40.60,nan,nan,-35.13,6.618140011447231,-7.15,22.52663642015782,-54.93,nan,nan,-33.10,1.3229080870596726,nan,3.586097047975566,4006.997546994841,7110.966286184368,0.00,0.00,6624.068977271126,8819.459435649629,3334.4175109816983,5193.39,9347.019325506893,4347.894983899867,0.00,2245.355825573371,6089.965659748845,0.00
2024-12-12,2024-12-12_15-16_block4_snake13_trial05,13,4,5,A,305.24370816707835,197.91098416161756,73.97,48.49468175486894,22.591038623401396,15.276928284590017,20.240769429452556,2.5614920167271222,16.47502802970676,-43.75,13.233580402036555,-6.30,44.67318536043935,-19.19,-32.88,9.42,-53.58,26.140668455933433,-9.72,39.96,nan,nan,12.475252189834729,4562.146527683844,9076.440272021082,6239.605649258364,2849.755577663658,2527.1433818200353,1785.3719711811675,294.8236946194924,2605.004808622575,2042.8170346528034,1981.6091356245315,5602.9344604763955,1448.3156035215177,0.00,0.00
2024-12-12,2024-12-12_15-18_block4_snake13_trial07,13,4,7,B,344.7804418627138,333.16026794852377,26.456899929489857,43.93066257586065,10.135267163851799,40.65492901661869,7.877263534097988,nan,37.64225892704519,39.96,-18.54,18.91247022664448,-45.69,15.465547196361948,nan,10.810926151208609,48.290607766402445,-28.68,16.00786477228095,-45.13,nan,nan,-7.56,7424.780245445372,4729.9522341675265,4083.8461206784577,3399.4612043652623,7545.582630932466,2802.934395949595,228.0165381446781,11389.24530298192,11117.448637742555,2999.835851421529,7325.815585234258,1187.6166049670633,0.00,0.00
2024-12-12,2024-12-12_15-25_block5_snake10_trial01,10,5,1,B,152.23213882763318,181.4185831014667,46.55567694518039,nan,nan,86.06834145504953,7.302726930864209,7.202034127883891,18.913419614155146,1.1187123562004173,nan,nan,-31.87,21.273404973197845,14.977459568540056,41.95135919090766,-4.85,nan,nan,-49.96,23.62785698105083,30.67542147926416,42.539171695135074,4381.0704702774365,3730.86,0.00,0.00,5986.734005134577,3314.7247727209206,861.50,8515.954783731337,2707.837816364967,2162.968684923768,0.00,3061.1237334177335,1463.6973987303606,197.31755821688333
2024-12-12,2024-12-12_15-26_block5_snake10_trial03,10,5,3,A,138.5484516302714,131.49513830708474,16.237154353138685,27.462023401917243,nan,77.08628782081962,0.27281069158440463,nan,18.77041773569421,35.41164967892849,3.1794746353300805,nan,-52.94,14.705487155548415,nan,13.020378614630385,39.91971137407028,-19.46,nan,-12.52,nan,nan,15.283267883698942,1529.0764359573532,2143.4092624358914,1603.7199158463413,0.00,4937.068839975159,330.2418205303337,0.00,3094.3065638652747,2513.9776738866103,3969.7406202237958,1507.48,4738.886259428409,0.00,0.00
2024-12-12,2024-12-12_15-30_block5_snake10_trial04,10,5,4,A,97.74916810725483,63.17136672916912,15.448854991098877,26.46221028325552,0.6234016987305164,5.655263503088666,7.973443378004595,8.38,63.55776879867816,34.56695154224981,-2.96,15.648552607382642,5.885606534911085,9.917078600769475,-43.66,-44.21,37.75951689999736,0.6324739562661572,16.910756364238058,4.859057165053225,7.5845788509081284,nan,-46.31,1803.4800607970103,3033.1985015842456,2035.1632182370015,245.29349558831635,622.8831333443926,869.0453263673395,753.2772672498112,6092.139165503224,1571.390408944771,6168.781566082331,3438.8973782322505,1534.0575930455068,5434.748600508738,234.0397978604533
